id,text,clean_text,predicted_emotion,sarkasme_leksikon,sarkasme_proksi_jijik
2.05454938717123e+18,"📌 Resumen de toda la información que he encontrado sobre la mejora de los ítems a 298 por si te interesa (después del parche de wowhead).

1. La misión de Decimus de cuatro semanas te da el primer fragmento gratis. (Si no tienes la misión hecha aún, puedes ir y hacerlas seguidas una detrás de otra).
2. Para mejorar un objeto tiene que ser 6/6 hc o 6/6 mito.
3. La raid en HEROICO y MÍTICO te da 100% garantizado un fragmento por jefe derrotado.
4. Las míticas +10 o superior al completarlas te da también 100%.
5. Delves 11 potenciadas con llave en el cofre final 100%.
6. Presas pesadilla en el cofre del equipo campeón 100%.
7. Ritual sites lvl 5 o superior aumenta un poco el drop.
8. Si tienes arma de dos manos necesitas 15 fragmentos y si usas de una mano con offhand o dos armas de una mano, necesitas 20.
9. La mejor manera de farmear es low ritual sites en grupo, dividirse y hacerlas rápido aprox 2 minutos por run.
10. Se tarda por estimación entre 2-3 horas en mejorar los objetos de un personaje ☝🏻

Espero que te sirva y enjoooy en farm 🌸",resumen de toda la informacin que he encontrado sobre la mejora de los tems a por si te interesa despus del parche de wowhead la misin de decimus de cuatro semanas te da el primer fragmento gratis si no tienes la misin hecha an puedes ir y hacerlas seguidas una detrs de otra para mejorar un objeto tiene que ser hc o mito la raid en heroico y mtico te da garantizado un fragmento por jefe derrotado las mticas o superior al completarlas te da tambin delves potenciadas con llave en el cofre final presas pesadilla en el cofre del equipo campen ritual sites lvl o superior aumenta un poco el drop si tienes arma de dos manos necesitas fragmentos y si usas de una mano con offhand o dos armas de una mano necesitas la mejor manera de farmear es low ritual sites en grupo dividirse y hacerlas rpido aprox minutos por run se tarda por estimacin entre horas en mejorar los objetos de un personaje espero que te sirva y enjoooy en farm,Netral,False,False
2.05455617172225e+18,"BR Ofertas todos os dias 🇧🇷

🧨 Caiu R$ 122,85 abaixo da média!
📉 Preço bem abaixo do normal

⏳ Pega antes que acabe!

Confira: https://t.co/sXICTooKoK

Oster Batedeira Planetária Digital Vermelha 5L 1000W 220V Bowl Inox OBAT911

Por R$ 1.254,02
Frete Grátis

Amazon | Batedeiras",br ofertas todos os dias caiu r abaixo da mdia preo bem abaixo do normal pega antes que acabe confira oster batedeira planetria digital vermelha l w v bowl inox obat por r frete grtis amazon batedeiras,Jijik,False,True
2.05455668919028e+18,"🚨 POR ESSE PREÇO, TEM QUE CURAR MINHA TENDINITE
📢 Mouse sem fio Logitech Mx Master 3s Bluetooth Edition - Conexão por Bluetooth, Com rolagem ultra-rápida, Design Ergonômico, Rastreamento em Vidro, 8K DPI, Clique Silencioso - Grafite + Frete Grátis 
👉 https://t.co/kT0vtiaKnW
🏷️ Resgate o cupom na Página do produto ou Use PRIMEMAIO no Pagamento (Somente Prime)
🔥 Por R$489,00 
🤏🏽 Em até 9x R$54,36 SEM JUROS
(Vendido e Entregue pela Amazon)

💡Outras opções de produtos que aceitam o cupom:
https://t.co/FxARzAb3gg",por esse preo tem que curar minha tendinite mouse sem fio logitech mx master s bluetooth edition conexo por bluetooth com rolagem ultrarpida design ergonmico rastreamento em vidro k dpi clique silencioso grafite frete grtis resgate o cupom na pgina do produto ou use primemaio no pagamento somente prime por r em at x r sem juros vendido e entregue pela amazon outras opes de produtos que aceitam o cupom,Netral,False,False
2.05455060732363e+18,"Monitor LG UltraGear™ 24G411A-B 24"",FHD, 144Hz, 1ms (MBR) - (Mercado Livre)

❗️Aplique o cupom de R$ 50 OFF

👉 https://t.co/PiwmvIROSh
R$ 587,88 no PIX
R$ 639,00 em até 10x
Frete Grátis https://t.co/KmXHfIEHSE",monitor lg ultragear gab fhd hz ms mbr mercado livre aplique o cupom de r off r no pix r em at x frete grtis,Jijik,False,True
2.05455176726262e+18,"Oferta #EsquentaBookFriday

📚 Box Feios

💵 R$ 68,67

https://t.co/5yBJha1ZOd
https://t.co/5yBJha1ZOd
https://t.co/5yBJha1ZOd

📚 Teste grátis o Kindle Unlimited:   https://t.co/OFiGEORztx https://t.co/HcglaQfbl5",oferta box feios r teste grtis o kindle unlimited,Marah,False,False
2.05455695229061e+18,"Promoções BR do dia 🇧🇷

⚠️ Oferta forte: R$ 126,56 off
📊 Melhor faixa de preço recente

🛒 Se curtir, garanta já

👉 https://t.co/8wz70ZglZU

Suggar Cooktop de Indução Preto 4 Zonas 220V FG0422VC

Por R$ 1.019,00
em até 12x sem juros
Frete Grátis

Amazon | Cooktop https://t.co/HMsmd8KStn",promoes br do dia oferta forte r off melhor faixa de preo recente se curtir garanta j suggar cooktop de induo preto zonas v fgvc por r em at x sem juros frete grtis amazon cooktop,Netral,False,False
2.05455518003352e+18,"BR Ofertas todos os dias 🇧🇷

Ajuste perfeito e estilo garantido! 👖✨🔒

Link: https://t.co/tsPrcwV7jG

Por R$ 25,90
Frete Grátis

Kit 2 Cintos Masculinos em Gorgurão Lona com Regulagem em Ilhões Preto/Verde 1,30m

Amazon | Calçados, Roupas e Acessórios https://t.co/bMIOxPizqI",br ofertas todos os dias ajuste perfeito e estilo garantido link por r frete grtis kit cintos masculinos em gorguro lona com regulagem em ilhes pretoverde m amazon calados roupas e acessrios,Netral,False,False
2.05455476100161e+18,"BR Ofertas todos os dias 🇧🇷

Garanta seu álbum hoje! ⚽📦

Link: https://t.co/0RnrLf66jf

Por R$  234,90
em até 6x sem juros
Frete Grátis

FIFA Copa do Mundo 2026 Álbum Brochura + 30 Pacotes de Figurinhas Box Fliptop

Álbum | Amazon https://t.co/GaDXBiFC0P",br ofertas todos os dias garanta seu lbum hoje link por r em at x sem juros frete grtis fifa copa do mundo lbum brochura pacotes de figurinhas box fliptop lbum amazon,Netral,False,False
2.05455509680599e+18,"BR Ofertas todos os dias 🇧🇷

Treine seco e com estilo 💪👕🔥

🔗 https://t.co/mevoqFoIAs

Por R$ 59,99
em até 2x sem juros
Frete Grátis

Sandrini Kit 4 Camisas Dry-Fit Masculinas Academia UV

Amazon | Calçados, Roupas e Acessórios https://t.co/dgEHYLB5q0",br ofertas todos os dias treine seco e com estilo por r em at x sem juros frete grtis sandrini kit camisas dryfit masculinas academia uv amazon calados roupas e acessrios,Netral,False,False
2.05455501050824e+18,"BR Ofertas todos os dias 🇧🇷

Complete seu álbum! ⚽🏆📘

Confira: https://t.co/bOzuttm9Es

Por R$  74,90
Frete Grátis

FIFA Álbum de Figurinhas Capa Dura Copa do Mundo 2026

Álbum | Amazon https://t.co/PQrfAghzn9",br ofertas todos os dias complete seu lbum confira por r frete grtis fifa lbum de figurinhas capa dura copa do mundo lbum amazon,Marah,False,False
2.05455492967561e+18,"BR Ofertas todos os dias 🇧🇷

Complete seu álbum agora! ⚽🏆📘

Acesse: https://t.co/QUe9gmNhhA

Por R$  79,90
Frete Grátis

Copa do Mundo FIFA 2026 Álbum Figurinhas Capa Dura Prata

Álbum | Amazon https://t.co/mKxp7X4QoU",br ofertas todos os dias complete seu lbum agora acesse por r frete grtis copa do mundo fifa lbum figurinhas capa dura prata lbum amazon,Netral,False,False
2.05454972170473e+18,"Processador AMD Ryzen 5 8500G Box - AM5 (Amazon)

👉 https://t.co/nFnuv724Lr
R$ 709,99 no pix
R$ 835,28 em até 10x 
Frete Grátis https://t.co/6EPUQA027T",processador amd ryzen g box am amazon r no pix r em at x frete grtis,Jijik,False,True
2.054555981003e+18,"Promoções BR do dia 🇧🇷

🔻 R$ 1.327,21 abaixo do preço médio
📌 Um dos melhores preços recentes

⚡ Vale a pena agora

Comprar agora: https://t.co/909BlGsJ3n

Por R$ 6.831,10
Frete Grátis

Apple iPhone 17 512GB Lavanda | Cupom

Cupom: 300SMART

Amazon | Smartphone https://t.co/62RHm0Mak2",promoes br do dia r abaixo do preo mdio um dos melhores preos recentes vale a pena agora comprar agora por r frete grtis apple iphone gb lavanda cupom cupom smart amazon smartphone,Jijik,False,True
2.05455484643534e+18,"BR Ofertas todos os dias 🇧🇷

Proteja seus olhos com estilo 😎🕶️✨

Pegue já: https://t.co/iUkhjZPxi2

Por R$ 79,99
em até 2x sem juros
Frete Grátis

Cacife Óculos de Sol Hexagonal Retro Acetato Lentes UV400 Unissex Preto Fosco

Amazon | Calçados, Roupas e Acessórios https://t.co/RIaKMUfPQl",br ofertas todos os dias proteja seus olhos com estilo pegue j por r em at x sem juros frete grtis cacife culos de sol hexagonal retro acetato lentes uv unissex preto fosco amazon calados roupas e acessrios,Netral,False,False
2.05455526212024e+18,"BR Ofertas todos os dias 🇧🇷

Transforme seus fios com brilho e controle! ✨💆‍♀️

Link: https://t.co/uXJcK74Jqz

L'Oréal Paris Elseve Creme Liso dos Sonhos Queratina Vegetal 300g

Por R$ 21,59
Frete Grátis

Amazon | Beleza e Cuidado Pessoal https://t.co/xuXeU2Zbsz",br ofertas todos os dias transforme seus fios com brilho e controle link loral paris elseve creme liso dos sonhos queratina vegetal g por r frete grtis amazon beleza e cuidado pessoal,Netral,False,False
2.05454800532007e+18,"ÚLTIMO DÍA DE PLANT SALE 😱 

💥 Hasta 50% OFF, 2x1, 3x2 y más en seleccionados 🙌
💥 Envíos gratis en primera compra.
💥 30% EXTRA con BBVA
💥 Cuotas sin interés 

Les paso el link que los lleva directo a las promos:
https://t.co/6dp6F9r3Dn https://t.co/TsGpGzQFBi",ltimo da de plant sale hasta off x x y ms en seleccionados envos gratis en primera compra extra con bbva cuotas sin inters les paso el link que los lleva directo a las promos,Netral,False,False
2.0545549475684e+18,"Promoções BR do dia 🇧🇷

Deixe a louça por nossa conta! 🍽️✨ Aproveite já!

Ver aqui: https://t.co/GWDjJ5CYLs

Por R$ 1.713,00
em até 12x sem juros
Frete Grátis

Brastemp Lava-Louças 8 Serviços Branca BLF08BB 127V

Amazon | Lava-Louças https://t.co/RN7UdjsC5A",promoes br do dia deixe a loua por nossa conta aproveite j ver aqui por r em at x sem juros frete grtis brastemp lavalouas servios branca blfbb v amazon lavalouas,Netral,False,False
2.05455617556422e+18,"Promoções BR do dia 🇧🇷

Curta o som potente e bateria que dura! 🔊🔋🎶

Comprar agora: https://t.co/0vT1ZNSzpE

Por R$ 2.359,19
em até 12x sem juros
Frete Grátis

JBL Boombox 4 Caixa de Som Bluetooth AI Sound Boost 34h IP68 Preta

Amazon | Caixa de Som https://t.co/3asvJKZ07U",promoes br do dia curta o som potente e bateria que dura comprar agora por r em at x sem juros frete grtis jbl boombox caixa de som bluetooth ai sound boost h ip preta amazon caixa de som,Netral,False,False
2.0545561078388e+18,"Promoções BR do dia 🇧🇷

Complete o álbum! ⚽🔥🧩

Ver aqui: https://t.co/S4PkVJqHyN

Por R$  424,90
em até 8x sem juros
Frete Grátis

FIFA Copa do Mundo 2026 Álbum Capa Dura + 50 Pacotes de Figurinhas

Álbum | Amazon https://t.co/WJ3QKz6QV1",promoes br do dia complete o lbum ver aqui por r em at x sem juros frete grtis fifa copa do mundo lbum capa dura pacotes de figurinhas lbum amazon,Netral,False,False
2.05455520287995e+18,"Promoções BR do dia 🇧🇷

Explore novas ideias com potência e estilo! 🚀📱✨

👉 https://t.co/auW9niNCx4

Apple iPad Air 2025 11"" Wi-Fi 256GB Roxo M3

Por R$ 7.209,89
Frete Grátis

Amazon | Tablet https://t.co/PDgbY2reYj",promoes br do dia explore novas ideias com potncia e estilo apple ipad air wifi gb roxo m por r frete grtis amazon tablet,Jijik,False,True
2.05455634346224e+18,"BR Ofertas todos os dias 🇧🇷

Complete o álbum! ⚽🔥🧩

Pegue já: https://t.co/CAthx7rBOo

Por R$  424,90
em até 8x sem juros
Frete Grátis

FIFA Copa do Mundo 2026 Álbum Capa Dura + 50 Pacotes de Figurinhas

Álbum | Amazon https://t.co/TYD7TpoobM",br ofertas todos os dias complete o lbum pegue j por r em at x sem juros frete grtis fifa copa do mundo lbum capa dura pacotes de figurinhas lbum amazon,Netral,False,False
2.05455513642964e+18,"Promoções BR do dia 🇧🇷

Capture momentos incríveis com potência máxima! 📱🚀✨

Ver aqui: https://t.co/W2DqVgkhlU

Por R$ 5.935,89
Frete Grátis

Samsung Galaxy S25 Ultra 5G 256GB 12GB RAM Câmera Quádrupla 200MP Tela 6.9"" Titânio Preto

Amazon | Smartphone https://t.co/q7Lpd4jiC3",promoes br do dia capture momentos incrveis com potncia mxima ver aqui por r frete grtis samsung galaxy s ultra g gb gb ram cmera qudrupla mp tela titnio preto amazon smartphone,Jijik,False,True
2.05455451159993e+18,"BR Ofertas todos os dias 🇧🇷

Potência e velocidade na palma da mão! ⚡💻✨

Link: https://t.co/PSwylZH3Sz

Por R$ 24.999,00
em até 10x sem juros
Frete Grátis

Apple MacBook Pro 14″ 2024 M4 Pro 12 núcleos 24GB 512GB Prateado

Amazon | Notebook https://t.co/YDcTQOhwUF",br ofertas todos os dias potncia e velocidade na palma da mo link por r em at x sem juros frete grtis apple macbook pro m pro ncleos gb gb prateado amazon notebook,Jijik,False,True
2.05455442744957e+18,"BR Ofertas todos os dias 🇧🇷

Descubra o poder em suas mãos! 🚀📱✨

🔗 https://t.co/yQlpcMEv2M

Por R$ 26.799,00
em até 10x sem juros
Frete Grátis

Apple iPad Pro 13″ 2025 Wi-Fi + Cellular 1 TB Preto Sideral

Amazon | Tablet https://t.co/aX53LmlVew",br ofertas todos os dias descubra o poder em suas mos por r em at x sem juros frete grtis apple ipad pro wifi cellular tb preto sideral amazon tablet,Jijik,False,True
2.05455459471843e+18,"BR Ofertas todos os dias 🇧🇷

Sua cozinha high-tech! 😍❄️📱

Acesse: https://t.co/j1tnH13MCX

Samsung Geladeira French Door Family Hub AI Bespoke RM90F Branco 543L 127V

Por R$ 18.999,00
em até 12x sem juros
Frete Grátis

Amazon | Geladeiras e Freezers https://t.co/V8Nlg0adfX",br ofertas todos os dias sua cozinha hightech acesse samsung geladeira french door family hub ai bespoke rmf branco l v por r em at x sem juros frete grtis amazon geladeiras e freezers,Jijik,False,True
2.05455604351492e+18,"Promoções BR do dia 🇧🇷

🚨 Tá 122,85 abaixo da média
📌 Preço fora do padrão hoje

⏱️ Pode acabar a qualquer hora

Abrir: https://t.co/TdN3vnESPI

Por R$ 1.254,02
Frete Grátis

Oster Batedeira Planetária Digital Vermelha 5L 1000W 220V Bowl Inox OBAT911

Amazon | Batedeiras https://t.co/Bgp6Tym3tO",promoes br do dia t abaixo da mdia preo fora do padro hoje pode acabar a qualquer hora abrir por r frete grtis oster batedeira planetria digital vermelha l w v bowl inox obat amazon batedeiras,Jijik,False,True
2.0545547561698e+18,"Promoções BR do dia 🇧🇷

Leve o S25 Ultra já! 📱✨🚀

Ver aqui: https://t.co/Z7N5OPOOZb

Por R$ 5.935,89
Frete Grátis

Samsung Galaxy S25 Ultra 5G, 256GB, 12GB RAM, Câmera Quádrupla, Tela 6.9"", Titânio Azul

Amazon | Smartphone https://t.co/8osWLgBdsx",promoes br do dia leve o s ultra j ver aqui por r frete grtis samsung galaxy s ultra g gb gb ram cmera qudrupla tela titnio azul amazon smartphone,Jijik,False,True
2.05455488306005e+18,"Promoções BR do dia 🇧🇷

Descubra o poder do 5G agora! 🚀📱✨

Ver aqui: https://t.co/ubm8oqiAri

Cupom: SMART300

Por R$ 3.598,80
Frete Grátis

Samsung Galaxy S25 5G, 256GB, 12GB RAM, Câmera Tripla 50+12+10MP, Tela 6.2"", Azul | Cupom

Amazon | Smartphone https://t.co/cQtqRQAOtU",promoes br do dia descubra o poder do g agora ver aqui cupom smart por r frete grtis samsung galaxy s g gb gb ram cmera tripla mp tela azul cupom amazon smartphone,Jijik,False,True
2.05455481960028e+18,"Promoções BR do dia 🇧🇷

Descubra o futuro agora 🌿📱✨

Ver aqui: https://t.co/9TTOdtFkYr

Cupom: 300SMART

Por R$ 4.855,19
Frete Grátis

Apple iPhone 16 256GB Verde-acinzentado | Cupom

Amazon | Smartphone https://t.co/q1gpW41pqc",promoes br do dia descubra o futuro agora ver aqui cupom smart por r frete grtis apple iphone gb verdeacinzentado cupom amazon smartphone,Jijik,False,True
2.05455469222339e+18,"Promoções BR do dia 🇧🇷

Garanta já o seu 💗📱✨

Ver aqui: https://t.co/WiCpoqkjjd

Cupom: 300SMART

Por R$ 3.760,49
Frete Grátis

Apple iPhone 15 128GB Rosa | Cupom

Amazon | Smartphone https://t.co/BXlmBoMYoA",promoes br do dia garanta j o seu ver aqui cupom smart por r frete grtis apple iphone gb rosa cupom amazon smartphone,Jijik,False,True
2.05455500956447e+18,"Promoções BR do dia 🇧🇷

Refresque seu ambiente com eficiência! ❄️🌬️✨

👉 https://t.co/AgTI4jfTTD

TCL Ar Condicionado Split Hi Wall T-Pro 2.0 Inverter 24.000 BTUs Frio 220V R-32

Por R$ 3.399,00
em até 12x sem juros
Frete Grátis

Amazon | Ar-Condicionado https://t.co/28qPyZ6jEp",promoes br do dia refresque seu ambiente com eficincia tcl ar condicionado split hi wall tpro inverter btus frio v r por r em at x sem juros frete grtis amazon arcondicionado,Jijik,False,True
2.05454853555138e+18,"Teclado Mecânico Gamer Redragon Olaf K648GG-RGB Switch Marrom (Amazon)

👉 https://t.co/yFWYT3TgPv
R$ 375,16 em até 7x
Frete Grátis https://t.co/mTos8IrsHY",teclado mecnico gamer redragon olaf kggrgb switch marrom amazon r em at x frete grtis,Jijik,False,True
2.05455154134477e+18,"📌 Recuerda que a través de la apk #ServiciosEnLínea 📲 puedes gestionar fácilmente el pago de tu #FacturaTelefónica ☎️:
📍Descárgala gratis en 👉 https://t.co/Dn8XkRkBCn https://t.co/b9HzrS4gB0",recuerda que a travs de la apk puedes gestionar fcilmente el pago de tu descrgala gratis en,Netral,False,False
2.05455437455103e+18,"Promoções BR do dia 🇧🇷

Seu Apple Watch 11 hoje com desconto exclusivo 🕒🔥🏃‍♂️

👉 https://t.co/dvd2koAivE

Apple Watch Series 11 GPS Alumínio Preto Brilhante 46 mm Pulseira Esportiva Preta M/G

Por R$ 4.219,99
em até 10x sem juros
Frete Grátis

Amazon | Smartwatch https://t.co/AxDK1KvdwO",promoes br do dia seu apple watch hoje com desconto exclusivo apple watch series gps alumnio preto brilhante mm pulseira esportiva preta mg por r em at x sem juros frete grtis amazon smartwatch,Jijik,False,True
2.05455341639999e+18,"BR Ofertas todos os dias 🇧🇷

✅ Abaixo da média: -R$ 126,44
📉 Melhor janela de preço agora

⚡ Vale correr!

Link: https://t.co/ATpVOTzPK3

Por R$ 809,99
Frete Grátis

Headset Gamer Sem Fio Logitech G733 7.1 Dolby Surround Blue VO!CE RGB LIGHTSYNC Preto

Amazon | Headset https://t.co/3ynJlE2EZx",br ofertas todos os dias abaixo da mdia r melhor janela de preo agora vale correr link por r frete grtis headset gamer sem fio logitech g dolby surround blue voce rgb lightsync preto amazon headset,Jijik,False,True
2.05455077273863e+18,"🚨🚨CORRRRREEEEE
Azeite de Oliva Extra Virgem O-Live 450ml
🔥Por R$ 9,99 
🎟Utilize o Cupom 👉 CUPOMDIAAZE
🛒Compre aqui 👉 https://t.co/R1IumiiVbh
⭐️Anúncio Magalu 
🚛Frete Grátis retirada loja https://t.co/j35Vh7TurU",corrrrreeeee azeite de oliva extra virgem olive ml por r utilize o cupom cupomdiaaze compre aqui anncio magalu frete grtis retirada loja,Netral,False,False
